Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
Diamond Rio,Beautiful Mess,227920,7LvK43IERbcLsuabmyKQgi,0svyIX7Xu3DVMkrOtB88i6,USAN20100228
John Anderson,Straight Tequila Night,173146,5pd09tZmcXpyaXcuzs1p7J,3U7k7hBsHF9dy4ELW53Wrv,USBN19600001
Trace Adkins,Every Light In The House,179600,2A7j0RLnzvvlUFrevBiOQf,79FMDwzZQxHgSkIYBl3ODU,USCN19600108
Clint Black,Like the Rain,262400,5rQcDgz44osyj2rdtuOmPl,3Ay15wt0QChT4Kapsuw5Jt,USRN19600217
Kenny Chesney,She Thinks My Tractor's Sexy,248066,3QV7NYkrmV0Q0IHdFJw9hO,3grHWM9bx2E9vwJCdlRv9O,USBN19800147
Diamond Rio,One More Day,216040,5mcWdITson4DJcYtH5xo0f,0svyIX7Xu3DVMkrOtB88i6,USAN20000046
Tim McGraw,It's Your Love,227333,503sFkc8Y2eyGnM6cu8kHm,6roFdX1y5BYSbp60OTJWMd,USCRB0000764
Keith Whitley,When You Say Nothing at All,222493,2lCGAGpqgQIolNfpnycIZk,0bc7dhY6YXL35m1G0jVwuW,USRN19500349
Kenny Chesney,How Forever Feels,188200,2HmMklpgK8vGCpJmPpz1yG,3grHWM9bx2E9vwJCdlRv9O,USBN19700118
Paul Brandt,I'm Gonna Fly,191560,7AgLggBIeRgkRY0g8JlD43,11Rb0Ax3Q2dZJ7jNlOvxxP,CAV160101409
Montgomery Gentry,Something to Be Proud Of,255480,4c13gErxlMG5Spfx4OrzHO,3bGXaFVQLASmDMdjjeJr8a,USSM10402872
Tim McGraw,Something Like That,183733,6leiB1fEsTnVCuPiielde5,6roFdX1y5BYSbp60OTJWMd,USCRB9900114
Alabama,Mountain Music,217986,0mGat0NgAb9PoZMc978Y8O,6rJqqRce0Kvo2dJUXoHleC,USRN10400080
Faith Hill,It Matters to Me,197666,3rXdABev6vQtBCElztIl7m,25NQNriVT2YbSW80ILRWJa,USWB19400237
Steve Wariner,Holes In The Floor Of Heaven,288373,1pZbQrvzJExLxvhYcrsYdG,45S8rtgQSxj1a0tzCNhSeD,USCN19800010
The Chicks,Goodbye Earl,258640,7rqaqQurHzR5xHAhdm1gmM,25IG9fa7cbdmCIy3OnuH57,USSM19901548
Tim McGraw,My Best Friend,279866,5BeY2wY4rGFD1Q3aXO83Bv,6roFdX1y5BYSbp60OTJWMd,USCRB9900110
Kenny Chesney,You Had Me from Hello,230826,3NJn7p1nrI3R8alivEMPwB,3grHWM9bx2E9vwJCdlRv9O,USBN19700117
Alan Jackson,Little Bitty,158080,2CBRlZtrYrhd8XXFFDSxAl,4mxWe1mtYIYfP040G38yvS,USAN29600147
John Michael Montgomery,Be My Baby Tonight,170533,2P9Cn8LEt0mK0WD6iCYokP,7mPcfx7PhnBh6n4HMCd61A,USWB10903822
Alan Jackson,Gone Country,259893,1A0I5aiVZRwecRlbQcweBh,4mxWe1mtYIYfP040G38yvS,USAN29400042
Brooks & Dunn,She's Not the Cheatin' Kind,201426,7K1a1MSYYqTgPofuGD6ctM,0XKOBt59crntr7HQXXO8Yz,USAN20900074
Reba McEntire,Fancy,296320,1ecIqo8pOc8S6y3l80iGxd,02rd0anEWfMtF7iMku9uor,USMC19032543
Alan Jackson,Summertime Blues,192093,3hV8Gvijx6cVv339o3uCSK,4mxWe1mtYIYfP040G38yvS,USAN20000189
Travis Tritt,Take It Easy - 2006 Remaster,213706,1UEKaf3j6eXeNbySz761lc,2M4Yt7oKGoYd0wqU44k4i2,USWB10605992
Alan Jackson,"Tall, Tall Trees",148973,5JkGBzxQ6qqf6MSzuLnjV2,4mxWe1mtYIYfP040G38yvS,USAN20000035
Alan Jackson,Chasin' That Neon Rainbow,185813,5Wp1Y8jscofORVp0FH0N9l,4mxWe1mtYIYfP040G38yvS,USAN21000108
Diamond Rio,Love a Little Stronger,221266,2WkSUeVkWmm40L01bbYDry,0svyIX7Xu3DVMkrOtB88i6,USAN29600076
Alan Jackson,Pop a Top,185426,3KIUKvwteP1HFA5UcvvL11,4mxWe1mtYIYfP040G38yvS,USAN29900061
Alan Jackson,Who's Cheatin' Who,241533,0UwNjqs1Wq1VNOkriRaRyS,4mxWe1mtYIYfP040G38yvS,USAN29600089
Alison Krauss,Whiskey Lullaby,260826,0f7OHfUNNs5DGTijGFPalp,5J6L7N6B4nI1M5cwa29mQG,USAN20300010
George Strait,Carrying Your Love With Me,230626,4Z2dsLAyEaSYIDzyK2yCeE,5vngPClqofybhPERIqQMYd,USMC19651574
George Strait,I Hate Everything - 50 Number Ones Version,235426,6r4LyNgkR7DmwgKj8Hbe6r,5vngPClqofybhPERIqQMYd,USMCN0400123
George Strait,Fool Hearted Memory - Edit,132333,5fKsX6Ff9Z0NUivWoX7M5J,5vngPClqofybhPERIqQMYd,USMCN0400150
Alan Jackson,Country Boy,246080,5RuCWf4bJC0rqA05b7nWfd,4mxWe1mtYIYfP040G38yvS,USAN20700100
Brooks & Dunn,That Ain't No Way To Go,212013,31qE8JaRGoHtzo4YOuZi5i,0XKOBt59crntr7HQXXO8Yz,USAN20900073
