Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
Chris Cummings,No One Hurts Me,140666,3ZMNM5yHeKKLBn6OpIP0ej,0YmStfdKDDogHs80PfUWyv,USWB19902800
Matthew Wilder,Break My Stride,184480,1mCsF9Tw4AkIZOjvZbZZdT,3bmFPbLMiLxtR9tFrTcKcP,USSM18300576
DJ Sammy,The Boys Of Summer,295560,3tYksAuEMrfk2t9kYjJs2h,4z4m1P0iX2nRSPDBEZ8LBT,USRE50200431
DJ Sammy,Heaven,235000,0KT6DLAELYSbgfUemzwGPX,4z4m1P0iX2nRSPDBEZ8LBT,USRE50200231
80s Chartstarz,Danger Zone,212902,5SZMK3PBVxtesmVCquOKdt,3AqUVrQKioDa8AuzivTJcF,GBPS81527365
80's Pop,Old Time Rock N' Roll,200575,5z67anqDCIziFvcEWhN8kr,3nFWYFYg0tzGYT6PH6D00z,USA371567145
Natalie Cole,This Will Be (An Everlasting Love) - 2003 Remaster,171360,241RmK77gecJ1y7jOoQ5lu,5tTsrGPwQRWUsHR2Xf7Ke9,USCA20300041
Tim McGraw,Angry All The Time,270106,6Z5mTwJmbCy1wqDQ3aE2jO,6roFdX1y5BYSbp60OTJWMd,USCRB0100864
Sweet,Ballroom Blitz,246573,3Pu3IChaAoa5EjgUBv5F6x,3JaAGmSTpJK35DqWrDUzBz,USCA28800090
Salvador,Heaven,229186,0aiaGCIbyAXz4C4rykxJSe,5tY3r3cwn4hBs4zpWLTRnR,USWR60400559
Men At Work,Who Can It Be Now?,200493,5cOM0fTHceCkJVwuyHdMnk,0f3EsoviYnRKTkmayI3cux,USSM18100057
Men At Work,Down Under,220866,46RVKt5Edm1zl0rXhPJZxz,0f3EsoviYnRKTkmayI3cux,USSM18100058
Men At Work,Overkill,223373,0YYw4TXq8oteV3R7UD3JCF,0f3EsoviYnRKTkmayI3cux,USSM18200071
Doug and the Slugs,Too Bad,220360,7e0182v4E4P33hGHEb3pzN,7lj0YMg7MTdOoVAItGqEvA,CA5B61100001
Doug and the Slugs,Making it Work,210826,6lRC5xW5UUIQvWCfQ93s0K,7lj0YMg7MTdOoVAItGqEvA,CA5B61100005
Doug and the Slugs,Day by Day,209240,2B7CY3CQDdDDCxkCnuBWrL,7lj0YMg7MTdOoVAItGqEvA,CA5B61100008
4Minute,I My Me Mine,206640,4MJkyKv600tpAwihqFN6uC,6cdC1cwqh3eJAXaxXJt2jv,KRA391000086
Bowling For Soup,I Am Waking up Today,168522,0FpHB0gRd7IW0xKOPMqU6u,5ND0mGcL9SKSjWIjPd0xIb,USZCN1300035
Echosmith,Cool Kids,237626,13P5rwmk2EsoFRIz9UCeh9,1PbBg2aYjWLKRk84zJK15x,USWB11301764
Pharrell Williams,Freedom,162466,6RB9YvNyP0RZfCUcMtZELH,2RdwBSPQiwcmiDo9kixcl8,USSM11505220
Holy Moly,"Hair of Crimson, Eyes of Blue",175600,6ofN3T9yDInA3N3UBgcSqn,15jy3EXwdQo9x0gpYLqHxv,QMUBB1100008
The Doll Sisters,Toss the Feathers,150960,0UPFs7jW1wAxLWvdW0owTI,1bBghlOnefDdMasbX2Z1Ga,ushm91268385
Radical Something,Moustache,211305,0UQ6K1DDaZlnulPpRUtseN,2UohZ1T4H9BwBb5lYgZodI,TCABP1387328
Hayseed Dixie,Gin and Juice,386784,44eriZvPXHtb065mbCAfeg,7x1riqKyOjly8udO9DhPVi,QMFMG1334240
Marty Robbins,Big Iron,235733,0AQquaENerGps8BQmbPw14,0Xi59sEw38vRvwleSAVqoo,USSM15901193
Bowling For Soup,I've Never Done Anything Like This,194602,09FESSNROs2c4v0Xatr9C3,5ND0mGcL9SKSjWIjPd0xIb,TCABA1190734
M.I.A.,Paper Planes,203760,1kusepF3AacIEtUTYrw4GV,0QJIPDAEDILuo8AIq3pMuU,GBBKS0700215
Bodyjar,Not The Same,190653,2dap4hYk1G7f7mxCpeRkDD,2LyXoG111QdqfI0HLYQgvS,AUAM10702186
Pitbull,Timber (feat. Ke$ha),204053,1zHlj4dQ8ZAtrayhuDDmkY,0TnOYISbd1XYRBk9myaseg,USRC11301695
Pitbull,Time of Our Lives,229360,2bJvI42r8EF3wxjOuDav4r,0TnOYISbd1XYRBk9myaseg,USRC11402647
WALK THE MOON,Shut Up and Dance,199080,4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,USRC11401949
Little Mix,Black Magic,211786,33NHr7lu7tCMjK05jUj1v0,3e7awlrlDSwF3iM0WBjGMp,GBHMU1500046
The Mighty Mighty Bosstones,The Impression That I Get,194760,2F5r18ZlLUBqnt0jjhhETm,5uYXMC13cIUulobh204QuK,USMR19780102
Tim McGraw,My Next Thirty Years,217733,0Bn3zS1aaIhrMu4OFMnApX,6roFdX1y5BYSbp60OTJWMd,USCRB9900117
t.A.T.u.,All The Things She Said,214440,4bJygwUKrRgq1stlNXcgMg,2Q3eZMfDQgT8MhPowKFXYO,RUA110100098
t.A.T.u.,Malchik Gay,188893,4OSb0GJFHeJv4rXA9ty7KZ,2Q3eZMfDQgT8MhPowKFXYO,RUA110100026
Björn Ulvaeus,One Night In Bangkok - Single Version,196533,23vGFULTo0MgSlzEs4Fhm2,2lVPicgpjjlbROFIzwGm8V,SEAYD8403111
Falco,Rock Me Amadeus,203173,1Hs3XZxhdpHrOyiZBB4kEK,0hLd40hVpRDGENe4KGZLnW,ATB158500018
Nena,99 Luftballons,233000,6HA97v4wEGQ5TUClRM0XLc,6Tz0QRoe083BcOo2YbG9lV,DEE868300011
K-OS,Crabbuckit,228773,7CC7IqkZUyV3Pw1YJCyK5h,3EZWlSBWlPsC8lCI2Y36Gl,CAE150400006
Meat Loaf,You Took the Words Right Out of My Mouth (Hot Summer Night),304440,1pwrk7g0CuWEyhcFEN72pv,7dnB1wSxbYa8CejeVg98hz,USSM17700327
Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Single Edit,316466,391CwgcBxvUHmEKda2b5In,7dnB1wSxbYa8CejeVg98hz,USMC19341323
Meat Loaf,Two Out of Three Ain't Bad,324440,6zYdoGQaG0LwePeZdTWkg3,7dnB1wSxbYa8CejeVg98hz,USSM17700330
Meat Loaf,Bat Out of Hell,590000,0VafPclbphrwh36WraHWws,7dnB1wSxbYa8CejeVg98hz,USSM17700326
Meat Loaf,Paradise By the Dashboard Light,508333,7mzHEzbsl5iOvBRuXwReZU,7dnB1wSxbYa8CejeVg98hz,USSM17700331
Jimmy Cliff,"Wonderful World, Beautiful People - Single Version",193480,4GEz5ZGMPcX9OZ5ta0v85e,3rJ3m1tM6vUgiWLjfV8sRf,GBAPA6900005
The Band,It Makes No Difference,439346,5VTaaOFC20IIG62mAOKmRQ,4vpDg7Y7fU982Ds30zawDA,CYRLD1402353
Enter The Haggis,One Last Drink,208186,2rAkWkxRjdA3PaJeH0nRs0,1LJuYVYyKSm7Tw9xGuulhS,ushm91191074
Carly Rae Jepsen,Call Me Maybe,193400,3TGRqZ0a2l1LRblBkJoaDx,6sFIWsNpZYqfjUpaCgueju,CAB391100615
Good Charlotte,The Anthem,175093,0BRHnOFm6sjxN1i9LJrUDu,5aYyPjAsLj7UzANzdupwnS,USSM10209827
Edward Sharpe & The Magnetic Zeros,Home,303200,6ZapsNk1ZpaebNXAIohP9R,7giUHu5pv6YTZgSkxxCcgh,USVR90954206
Regina Spektor,Fidelity,226680,6GskIhdM6TN6EkPgeSjVfW,3z6Gk257P9jNcZbBXJNX5i,USWB10600587
Great Big Sea,Born to Believe,225800,6OPB3DkLqGPXPA4LOjUGru,0GxOdKrtD5oUmQROcCs8M4,CAW111200203
Great Big Sea,What Are You At,190493,0Jvr2BONra1KAwfuD6dV2U,0GxOdKrtD5oUmQROcCs8M4,CAW111200204
Great Big Sea,Run Runaway,170013,5U3jGMvHD38Sh9cugqfiOT,0GxOdKrtD5oUmQROcCs8M4,CAW111200205
Great Big Sea,Goin Up,191066,1LANKHDYSalc7yscPAfwp5,0GxOdKrtD5oUmQROcCs8M4,CAW111200206
Great Big Sea,When I'm Up,203493,3oyUdOzV9M1rKmx5ZeCaWD,0GxOdKrtD5oUmQROcCs8M4,CAW111200207
Great Big Sea,Ordinary Day,189453,0SmxIGPueFigPwBDBXXDg3,0GxOdKrtD5oUmQROcCs8M4,CAW111200208
Great Big Sea,How Did We Get From Saying,227226,5pLdfpjjUDymeAKU9rzo5M,0GxOdKrtD5oUmQROcCs8M4,CAW111200209
Great Big Sea,Consequence Free,194666,2JF05nzWZBvgQoha11Z1pC,0GxOdKrtD5oUmQROcCs8M4,CAW111200210
Great Big Sea,Feel It Turn,227933,7whW4uJU6dtuVmvnYRkls9,0GxOdKrtD5oUmQROcCs8M4,CAW111200211
Great Big Sea,Boston and St. John's,227293,1FHsPXN5T5JQB3bgbIUT68,0GxOdKrtD5oUmQROcCs8M4,CAW111200212
Great Big Sea,Sea of No Cares,221186,68Tpf6sChGtcKg0rN5vQQr,0GxOdKrtD5oUmQROcCs8M4,CAW111200213
Great Big Sea,Clearest Indication,252826,1cSkJALyNmrwVqkSNPLfy1,0GxOdKrtD5oUmQROcCs8M4,CAW111200214
Great Big Sea,When I Am King,151000,62JoBYOAfhq8rVKlgdE04d,0GxOdKrtD5oUmQROcCs8M4,CAW111200215
Great Big Sea,Something Beautiful,227746,5QvPTc0qRF7GpyLkpBBolm,0GxOdKrtD5oUmQROcCs8M4,CAW111200216
Great Big Sea,Love Me Tonight,252120,0Taq9TUTlpR6dtGkVcDgt9,0GxOdKrtD5oUmQROcCs8M4,CAW111200217
Great Big Sea,Walk On The Moon,215373,5kD0wKtg7yDT78B1Gi6GkG,0GxOdKrtD5oUmQROcCs8M4,CAW111200218
Great Big Sea,Live This Life,279800,7re1lHEyBs18ZxgDEpt4x6,0GxOdKrtD5oUmQROcCs8M4,CAW111200219
Great Big Sea,Nothing But A Song,182773,6cBrJq9foH5QcdltcIPaV9,0GxOdKrtD5oUmQROcCs8M4,CAW111200220
Great Big Sea,Long Life (Where Did You Go),191453,0i1HlV4e2AAcBvuJmDhFwS,0GxOdKrtD5oUmQROcCs8M4,CAW111200221
Great Big Sea,Let My Love Open The Door,256839,0qK9SFQtV9WmPCpLHmOEpu,0GxOdKrtD5oUmQROcCs8M4,CAW111200222
Great Big Sea,Heart of Hearts,249453,6tKCKCAWTUsbH8pcbXiUuD,0GxOdKrtD5oUmQROcCs8M4,CAW111200223
Great Big Sea,Great Big Sea / Gone By The Board,216386,7q8stiFq1eL7S11032IYGr,0GxOdKrtD5oUmQROcCs8M4,CAW111200224
Great Big Sea,Donkey Riding,142826,2WpxQb8UD42B8Im3MBT7TI,0GxOdKrtD5oUmQROcCs8M4,CAW111200225
Great Big Sea,Gideon Brown,174253,6JaR4djqufPAktbH1qMalX,0GxOdKrtD5oUmQROcCs8M4,CAW111200226
Great Big Sea,Dancing with Mrs. White,126240,4uoQdnpe7IuJUakIWC3loK,0GxOdKrtD5oUmQROcCs8M4,CAW111200227
Great Big Sea,General Taylor,175520,3XaJYYAJfnB7ERYbevh5JS,0GxOdKrtD5oUmQROcCs8M4,CAW111200228
Great Big Sea,Come And I Will Sing You,223893,1Sdh4CgOjjWrZTNAQB88K9,0GxOdKrtD5oUmQROcCs8M4,CAW111200229
Great Big Sea,Ferryland Sealer,197453,0rShiM7gvQs5rrSd3TX69u,0GxOdKrtD5oUmQROcCs8M4,CAW111200230
Great Big Sea,Lukey (with the Chieftains),203613,10Iv2bVM1bnhuyDz6l5dDf,0GxOdKrtD5oUmQROcCs8M4,CAW111200231
Great Big Sea,Captain Wedderburn,217320,5KNiyBWSCzzSbZxoTPlkFq,0GxOdKrtD5oUmQROcCs8M4,CAW111200232
Great Big Sea,Captain Kidd,170640,7r4PBm0CvKviSJOtlLp0VY,0GxOdKrtD5oUmQROcCs8M4,CAW111200233
Great Big Sea,Le Bon Vin,188853,0joysBLPsb1spHlypQ5aWK,0GxOdKrtD5oUmQROcCs8M4,CAW111200234
Great Big Sea,England (Live),285333,5AbwfoM46ejZuVPF617dWK,0GxOdKrtD5oUmQROcCs8M4,CAW111200235
Great Big Sea,Old Black Rum,149426,2tY4PP6cdMXOi4wkxkpXV3,0GxOdKrtD5oUmQROcCs8M4,CAW111200236
Great Big Sea,Paddy Murphy,180680,3c1lTGqFjxFPa3KaBQgKhP,0GxOdKrtD5oUmQROcCs8M4,CAW111200237
Great Big Sea,River Driver,183093,09fICtEy5OCl4J2hC39gap,0GxOdKrtD5oUmQROcCs8M4,CAW111200238
Great Big Sea,Mary Mac,153000,3shatMsvwJoMWGhYhKEuij,0GxOdKrtD5oUmQROcCs8M4,CAW111200239
Great Big Sea,Excursion Around The Bay,148866,1pVPMhWe2xUqJ1HMdZGJ2w,0GxOdKrtD5oUmQROcCs8M4,CAW111200240
Great Big Sea,Josephine The Baker,275120,7kCMS8HDfJOMNhgzdqrMVY,0GxOdKrtD5oUmQROcCs8M4,CAW111200241
Great Big Sea,Good People,154613,0Y4oajgrwWkK9V1zHi0or9,0GxOdKrtD5oUmQROcCs8M4,CAW111200242
Bowling For Soup,High School Never Ends - Main Version - Explicit,209040,1bhjMY5O0ZjB41OHcdRH0a,5ND0mGcL9SKSjWIjPd0xIb,USJI10600507
The All-American Rejects,Dirty Little Secret,193653,5lDriBxJd22IhOH9zTcFrV,3vAaWhdBR38Q02ohXqaNHT,USDW10500128
Jimmy Eat World,The Middle,168253,3mcG2NI5G5vhrQtRda1YnA,3Ayl7mCk0nScecqOzvNp6s,USDW10110256
blink-182,First Date,171533,1fJFuvU2ldmeAm5nFIHcPP,6FBDaR13swtiWwGhX1WQsP,USMC10110874
Bowling For Soup,Almost,206160,6TclVCUxDQm9s3Bey6Ao8H,5ND0mGcL9SKSjWIjPd0xIb,USJI10400781
Blue Öyster Cult,(Don't Fear) The Reaper,308120,5QTxFnGygVM4jFQiBovmRo,00tVTdpEhQQw1bqdu8RCx2,USSM17600477
Boston,More Than a Feeling,285133,1QEEqeFIZktqIpPI4jSVSF,29kkCKKGXheHuoO829FxWK,USSM17600941
Meat Loaf,Dead Ringer for Love (with Cher),260693,6LR5yuN6XStHDZiusCxqYe,7dnB1wSxbYa8CejeVg98hz,USSM10014897
The All-American Rejects,Move Along,238880,2l57cfmCnOkwNX1tky02n1,3vAaWhdBR38Q02ohXqaNHT,USDW10500125
Green Day,Basket Case,181533,6L89mwZXSOwYl76YXfX13s,7oPftvlwr6VrsViSDV7fJY,USRE19900151
My Chemical Romance,Teenagers,161920,7j31rVgGX9Q2blT92VBEA0,7FBcuc1gsnv6Y1nwFtNRCb,USRE10602912
Meat Loaf,All Revved Up with No Place to Go,258893,4vmh7eU8avZN1xnVcj5ewl,7dnB1wSxbYa8CejeVg98hz,USSM11206827
Bowling For Soup,1985,193000,5oQcOu1omDykbIPSdSQQNJ,5ND0mGcL9SKSjWIjPd0xIb,USJI10400613
blink-182,The Rock Show,171600,2ydUT1pFhuLDnouelIv4WH,6FBDaR13swtiWwGhX1WQsP,USMC10110768
Green Day,American Idiot,176346,6nTiIhLmQ3FWhvrGafw2zj,7oPftvlwr6VrsViSDV7fJY,USRE10400888
Little Nell,Time Warp,199366,4WFeJTXNHIS2wURtwlAkhu,213WFYdlgojElnXhDyhwke,USA560853992
Forever The Sickest Kids,Nikki,224373,2xu7bTUyvvJMBMi6JXvWAZ,4frytKnOBrer4QVPWynGtX,US5261317704
"Bobby ""Boris"" Pickett",Monster Mash,191506,6GmL39a9OazWtyMkAbJz7v,42MRYPhQfcEXqb18dl5ERX,USA370509585
Michael Jackson,Thriller,357266,3S2R0EVwBSAVMd5UMgKTL0,3fMbdgg4jU18AjLCKBhRSm,USSM19902989
blink-182,Dammit,165373,6WkSUgo1VdpzgtiXKlFPcY,6FBDaR13swtiWwGhX1WQsP,USCR29752442
Yellowcard,Ocean Avenue,198266,23oxJmDc1V9uLUSmN2LIvx,3zxKH0qp3nBCuPZCZT5Vaf,USCA20300233
blink-182,She's Out Of Her Mind,162720,6EE19skJ32p58xihYj2Waa,6FBDaR13swtiWwGhX1WQsP,QMRSZ1600237
Fall Out Boy,"Dance, Dance",180266,0a7BloCiNzLDD9qSQHh5m7,4UXqAaa6dQYAk18Lv7PEgX,USDJ20500174
blink-182,Adam's Song,249753,43NhiKnrtGqztxDqXrcUux,6FBDaR13swtiWwGhX1WQsP,USMC19959122
Bon Jovi,Livin' On A Prayer,249293,0J6mQxEZnlRt9ymzFntA6z,58lV9VcRSjABbAbfWS6skp,USPR38619998
LEN,Kids in America,232093,20wousrIcc6CosSoak9DTk,0nyc9SZGLITSOJASmTZsnZ,USMV20000148
Thin Lizzy,The Boys Are Back In Town,266720,43DeSV93pJPT4lCZaWZ6b1,6biWAmrHyiMkX49LkycGqQ,GBF087600063
Boys Like Girls,Love Drunk,226706,20X9OeC606XNwEtDBOym5u,0vWCyXMrrvMlCcepuOJaGI,USSM10903442
Nena,99 Red Balloons,284773,5mYtpXrZZ1bbGJYDGC8I0Y,6Tz0QRoe083BcOo2YbG9lV,DEE860003002
Ceann,Moron With The Bodhran,210160,3KfPOnCR4mNFYCzBayEIti,2tqsvoJHBHrKpJBDEKEXtp,ushm20811767
Joel Plaskett Emergency,Nowhere With You,181613,7JUGIQLHiPvCUBKp3988fR,64WWINLIAzJ2CgzZWkywB3,cam370600546
Indigo Girls,Closer to Fine,241666,2bal8ZXa9pFioevEAQXqsr,4wM29TDTr3HI0qFY3KoSFG,USSM10012978
54-40,Casual Viewin',282493,35bRWVQEEZ6H5b4QXIbjSz,1Y4l4YawNAZndGBSrZxb3N,CAC220200049
Gaelic Storm,Don't Let The Truth Get In The Way (Of A Good Story),211266,5n3TwwEElcfrwjp6ut3M1B,5dlzTgw97q5k5ws89Ww1UK,QM7JH0800794
Sweet,Little Willy,192293,5yGYWR0ZTgaQbjQVq1FFbW,3JaAGmSTpJK35DqWrDUzBz,USA371080586
Skipinnish,Alive,251480,6MahSy7GbEL8Yv1I0ByoID,36CTt0jf6A3huRPr0lupzP,GBPCQ1702601
MGMT,Time to Pretend,261000,3Q9FA2LP9Abih9xkFeNb6U,0SwO7SWeDHJijQ3XNS7xEE,USSM10702127
The Cottars,Byker Hill,167226,0OA0PLevHqZKASKxEQ4Nye,2lTaGDYVzblHKPb3kM5tFt,USRO20606403
Within Temptation,Shot in the Dark,302386,1Pw3TwAjDb1oS0F9x4dGdQ,3hE8S8ohRErocpkY7uJW4a,NLR261000002
Bobby Bloom,Montego Bay,176466,6TBUBqz21JmF2hkeRbnwme,7iH90f18JHtgA6f4hjJpo2,USPR37007123
Peter Gabriel,Games Without Frontiers,246973,4TVnzZW8dIPjMjg5e8gKhH,7C4sUpWGlTy7IANjruj02I,GBCPB0900660
The Undisputed Truth,Smiling Faces Sometimes,198546,5Vdg4tP25ffeGEC5GGmCwm,2tkwWmcZOQPNbbIdknfBsw,USMO17100506
MGMT,Time to Pretend,261000,4iG2gAwKXsOcijVaVXzRPW,0SwO7SWeDHJijQ3XNS7xEE,USSM10702127
Paul McCartney,Jet - Remastered 2010,248360,13VWHWIIVckG3bHq6oduFJ,4STHEaNw4mPZ2tzheohgXB,GBCCS1000005
The Doobie Brothers,Listen to the Music - Single Version; 2006 Remaster,206520,4feNlb6HlpBrW36SsXoUfh,39T6qqI0jDtSWWioX8eGJz,USWB10604240
Willie Nelson,On the Road Again - Live,152266,51wQovDO0hf05pkZYvu1GI,5W5bDNCqJ1jbCgTxDD0Cb3,USSM18000265
Fleetwood Mac,Go Your Own Way,218400,0FeCO85RKW8fDRytwXof2x,08GQAI4eElDnROBrJRGE0X,USWB19900181
Matt Mays,Take It On Faith,266895,4ZimkIYHB032BXtoZWXVD6,0VlFTYaJsPHdN3Vb3EvBsn,CASA11200266
Serena Ryder,Circle of the Sun,196499,1gsjASIx2m3BRZ6c93tH5x,3jmxkI8Jhv8bHOd2qSiU9j,CAEZ11200131
Sarah Harmer,Basement Apt.,248293,4l2ZwGfd6ugIZViw7dtV8K,0RyvcOVrlV86NmFz0MrG9e,USZO10001702
Sloan,Unkind,257493,4l0leS04MsXjO1CeuEtQz3,1ahN3WDDULKaAQs7ZUrGNP,USY1R1123003
Thompson Twins,Hold Me Now,286666,0BJU4rYOfj43xHw6gvTIwE,5jVeqi3PNaTOajfvBa4uFn,GBARK8300013
Wang Chung,Snakedance,297600,7bQHQvaA4OsVE8MNdOKNWM,6Zh3xrWlA0SA9Fsfj9AVwm,USIR10400592
Thompson Twins,Doctor! Doctor! (Original Mix),347506,7ihhy2Y8wzP6MUmbx8LYh1,5jVeqi3PNaTOajfvBa4uFn,GBARL8300063
Thompson Twins,King for a Day,318146,0tBo8Uj7BmK3E5UBVhON2v,5jVeqi3PNaTOajfvBa4uFn,GBARK8500009
Thompson Twins,Lay Your Hands On Me (Album Version),312640,6zjTy8WRsNprVqZOIyS7Kp,5jVeqi3PNaTOajfvBa4uFn,GBARL8400086
Yusuf / Cat Stevens,Peace Train,251333,1ppuHX1oVMku5LTL0swNZP,08F3Y3SctIlsOEmKd6dnH8,GBAAN7100033
Arrogant Worms,The Last Saskatchewan Pirate,210506,5XbtJ6R2QSEbnbkHG25Ncj,3o7cN4B2dPVXUONgxTZWWx,UST8K1420739
Jimmy Eat World,The Authority Song,217213,5EEtzU1NN0iwgTh7biBm80,3Ayl7mCk0nScecqOzvNp6s,USDW10110263
Poison,Every Rose Has Its Thorn - Remastered 2003,260173,43GS3mtezoIFiuIZCLLiDY,1fBCIkoPOPCDLUxGuWNvyo,USCA20300335
Tiffany,I Think We're Alone Now,228840,4uvjOKsp7mSjrDhWdkLPBY,4C3uGP8vRDzxrhJxZiOjTe,USMC18722580
Pat Benatar,We Belong,221133,665Jxlgi1HamPKbW1vwzx4,43mhFhQ4JAknA7Ik1bOZuV,USCH38400001
Bowling For Soup,Ohio (Come Back To Texas),230560,4COleG16xBCkpofKHsJU2p,5ND0mGcL9SKSjWIjPd0xIb,USJI10400784
Gin Blossoms,Allison Road,198933,6B9lhkmdN6EjRCPwoTpjpF,6kXp61QMZFPcKMcRPqoiVj,USAM19201253
Bowling For Soup,I Ran (So Far Away),154680,3ey4YvqYyU7a44LCPUgLzx,5ND0mGcL9SKSjWIjPd0xIb,USJI10300237
Boyz II Men,Please Don't Go,268453,250DarFw8zkpaR7coqugAi,6O74knDqdv3XaWtkII7Xjp,USMO19190017
Missing Persons,Windows,302373,1xBl90mVMPL3XyEa2RLgkW,5CT7RBitS0e0u78T8tRBWQ,USCA28700332
Wilson Phillips,Hold On,266866,4VZDv8sASBS8UruUBGTFdk,1yMYjh77WgOVafRkI50mim,USSB29000002
Matchbox Twenty,Girl Like That,225000,7GqvzEOdLnIzk8AVaSOEVX,3Ngh2zDBRPEriyxQDAMKd1,USAT29700399
Sheryl Crow,Soak Up The Sun,292306,215JYyyUnrJ98NK3KEwu6d,4TKTii6gnOnUXQHyuo9JaD,USAM10200092
Gaelic Storm,Courtin' In The Kitchen,248373,4vWCGdA5uaRUsHIbKP9XDs,5dlzTgw97q5k5ws89Ww1UK,USHOM0301026
BBMAK,Back Here,218200,6znv7i4Wif5fLwI6OjKHZ4,7y1GT7SdgGiFLWoktv2TSw,USHR19926004
Albert Hammond,It Never Rains in Southern California,233506,6tunhVGD8C05MZNjSVIsjw,34E3csCxpXunPGEkOVVX2g,USSM17200519
Albert Hammond,The Air That I Breathe,231040,4qOmiimTFg3w1EfK9cKSTF,34E3csCxpXunPGEkOVVX2g,USSM17200520
Sugar Ray,Every Morning,219866,2ouURa1AIXp3AvkS52Jry5,4uN3DsfENc7dp0OLO0FEIb,USAT20902980
Sugar Ray,Someday,242800,6zeDYmP3ARpURvpK29Q09P,4uN3DsfENc7dp0OLO0FEIb,USAT20902984
Sugar Ray,Fly,244640,3uPfVXcjnpOjyzI3jb3js4,4uN3DsfENc7dp0OLO0FEIb,USAT29700344
Sugar Ray,When It's Over - David Kahne Main,217853,5ZsPy9wHH733NlU6c4v2Hi,4uN3DsfENc7dp0OLO0FEIb,USAT20102062
Bob Seger,Old Time Rock & Roll,194146,5EOoMWIB9iK4ZpcSex9Ec7,485uL27bPomh29R4JmQehQ,USCA28600270
Bob Seger,Night Moves,324422,6UBjSnyP1O5W5ndJoO9vUk,485uL27bPomh29R4JmQehQ,USCA28500274
Bob Seger,Still The Same,203546,1Ryxsiacu8pUXIMCVnIQ8J,485uL27bPomh29R4JmQehQ,USCA28600269
Bob Seger,Against The Wind,333720,1SWmFiFSIBoDbQJjNKC7SR,485uL27bPomh29R4JmQehQ,USCA20300155
All Time Low,Last Young Renegade,214093,66hOCG7IpEJI5wfLDhajxD,46gyXjRIvN1NL1eCB8GBxo,USAT21700284
Semisonic,Closing Time,274160,1A5V1sxyCLpKJezp75tUXn,1TqQi97nqeiuOJrIFv5Sw0,USMC19800013
Gregg Allman,Midnight Rider,268600,2I2Z3BMH3wjVVxNHcJG0kO,0yDmbRjVTQsQd3OnMs5s3I,USA027300220
U2,With Or Without You - Remastered,295520,5JGEAz15LkPoOtFHttDtVs,51Blml2LZPmy7TTiAg47vQ,GBUM70709792
Matchbox Twenty,3AM,225946,5vYA1mW9g2Coh1HUFUSmlb,3Ngh2zDBRPEriyxQDAMKd1,USAT29600038
Matchbox Twenty,Push,238666,2KVwlelhxKUy8LVV6JypH3,3Ngh2zDBRPEriyxQDAMKd1,USAT29600042
Matchbox Twenty,Girl Like That,225000,1jif4tafd4C9QyLS9ENchU,3Ngh2zDBRPEriyxQDAMKd1,USAT29700399
Matchbox Twenty,Real World,231693,70fe354BpVKEvMY0de78YO,3Ngh2zDBRPEriyxQDAMKd1,USAT29600001
Save Ferris,Spam,148800,34iRcGSn1jhNfjiJLTL5y3,1PAi6SNPtaiFqTRiTfecFr,USSM19604704
Sister Hazel,That Kind of Beautiful,185190,2geCnqfVAMrjRWL0XMWaCp,7m60UAnbgFFNuJbmS6OxTk,QMDPP1600208
Drängarna,Varför vill du inte ha mig,177890,5WifLAanJByRTaJJYkQEkg,2HwptwPQ4lvpYimzOJcYoY,SEXER1700101
Me First and the Gimme Gimmes,Danny's Song,129773,4ZOJVx6yd9qOd8Z8C2gkH2,0cOVRC8EOwDwXrs3JTrRN5,USFW40455401
Rick Springfield,Jessie's Girl,192866,0TF3F5Lw5apoD1zvR8LikO,6IFXsrXBpwbIqtOUOiAa3p,USRC18108188
Mumford & Sons,The Cave,217986,7IxVWmdabNVhfLBV3JD0nJ,3gd8FJtBJtkRxdfbTu19U2,GBUM70909075
Rusted Root,Send Me on My Way,263333,6hs3SDnbO3f6VQuPO4KBEb,2M3vnW1p5w4uPRkLYTbvdB,USRE19600337
Men At Work,Overkill,229466,3iA4foXIFpekwHyma7pRs1,0f3EsoviYnRKTkmayI3cux,USSM18200071
Cher,Just Like Jesse James,245733,5JGdpqo9wrRtOZtui5GShI,72OaDtakiy6yFqkt4TsiFt,USGF18923902
Kim Wilde,Kids In America,205533,1YGZyfvdgZxzipWoWYVKxi,73a6pNH4YtLNgDbPQwXveo,GBAYE8100054
Culture Club,Do You Really Want To Hurt Me,262173,1I6q6nwNjNgik1Qe8Oi0Y7,6kz53iCdBSqhQCZ21CoLcc,GBAAA8200048
Jimmy Rankin,Midnight Angel,239013,0yb7kjn8ZlXMpeN0YCG6db,2OQPlCSsa0Hs0V0oMT5YdU,CAS330100002
Savage Garden,I Want You,232066,3XorCFmcupSm5QS6hA9g4N,3NRFinRTEqUCfaTTZmk8ek,USSM19700098
Poolside,Harvest Moon,368783,35U4PXL3W3XIkAjEUdhr36,5szdY7KaSi7epwyffrbV8c,QMK3D1200004
Daft Punk,Instant Crush (feat. Julian Casablancas),337560,2cGxRwrMyEAp8dEbuZaVv6,4tZwfgrHOc3mvqYlEYSvVi,USQX91300105
